,Project ID,Type,Name,Location,Standard,Volume,Price,Price Type,Broker,Offer Date,LDC,Notes,Year,Month,Quarter,Vintage
156,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,1000,7.6,Trade,CBL,2020-02-09 00:00:00,1.0,,2020,2,1,2015
157,VCS 1824,Biomass,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,VCS,40474,0.48,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
158,VCS 1939,Wind,Cecep Gansu Yumen Changma Daba South Wind Farm Project,China,VCS,78164,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2017
159,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,141214,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
160,VCS 1001,Wind,Inner mongolia yihewusu phase II wind power project,China,VCS,110617,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
161,VCS 1939,Wind,Cecep Gansu Yumen Changma Daba South Wind Farm Project,China,VCS,98344,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
162,VCS 1356,Wind,Jiangsu Dongtai Phase II Wind Power Project,China,VCS,383648,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
163,VCS 1356,Wind,Jiangsu Dongtai Phase II Wind Power Project,China,VCS,371055,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2015
164,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,127053,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2015
165,VCS 1839,Wind,Cecic HKC Danjinghe Wind Farm Project,China,VCS,189905,0.8,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2016
166,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,10000,3.5,Trade,CBL,2020-02-13 00:00:00,0.0,,2020,2,1,2015
167,VCS 1521,Wind,Wind Based Power Generation by Mytrah Energy (India) Limited (EKIESL-VCS-January-16-01),India,VCS,21000,1.0,Trade,CBL,2020-02-18 00:00:00,0.0,,2020,2,1,2019
168,VCS 589,Alternative Energy,Cai Be Rice Husk Thermal Energy Generation Project,Viet Nam,VCS,10000,3.1,Trade,CBL,2020-02-19 00:00:00,0.0,,2020,2,1,2014
169,VCS 1490,Natural Gas,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,China,VCS,644,0.27,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2010
170,VCS 1940,Wind,Cecep Gansu Yumen Changma Daba North Wind Farm Project,China,VCS,98245,0.46,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2016
171,VCS 1001,Wind,Inner mongolia yihewusu phase II wind power project,China,VCS,24164,0.46,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2019
172,VCS 1001,Wind,Inner mongolia yihewusu phase II wind power project,China,VCS,3269,0.46,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2015
173,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,14650,0.46,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2018
174,VCS 1732,Wind,Kinik Wind Power Plant,Turkey,VCS-SDG,83198,0.47,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2017
175,VCS 1768,Solar,216 MWAC Kamuthi Solar Power Project,India,VCS-SDG,53446,0.6,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2019
176,VCS 1853,Wind,9.9 MW Wind Power Project by KPL International Ltd. In Gujarat,India,VCS-SDG,22726,0.6,Trade,CBL,2020-02-21 00:00:00,0.0,,2020,2,1,2018
177,VCS 1947,Wind,Inner Mongolia Wujier Phase I Wind Power Project,China,VCS,23390,0.46,Trade,CBL,2020-02-22 00:00:00,0.0,,2020,2,1,2017
178,VCS 1807,Biomass,"Biomass Based Thermal Energy Generation Project by Dynamic Fine Paper Mill at Polai Kalan, Deegod, Kota",India,VCS,13973,0.6,Trade,CBL,2020-02-24 00:00:00,0.0,,2020,2,1,2018
179,VCS 1759,Methane Recovery,Methane Recovery and Power Generation Project at ESIPL,India,VCS-SDG,10605,0.6,Trade,CBL,2020-02-24 00:00:00,0.0,,2020,2,1,2016
180,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,3035,0.53,Trade,CBL,2020-02-25 00:00:00,0.0,,2020,2,1,2018
181,VCS 877,Hydro,"Sichuan Huadian XIXI River Hydro-Electricity Development Co., Ltd. Luogu Hydroelectric Project",China,VCS,45802,0.32,Trade,CBL,2020-02-27 00:00:00,0.0,,2020,2,1,2011
182,VCS 1490,Natural Gas,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,China,VCS,58750,0.35,Trade,CBL,2020-02-27 00:00:00,0.0,,2020,2,1,2012
183,VCS 882,Hydro,"Sichuan Huadian XIXI River Hydro-Electricity Development Co., Ltd. Dilou Hydroelectric Project",China,VCS,154804,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2010
184,VCS 1824,Biomass,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,VCS,100000,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2010
185,VCS 1824,Biomass,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,VCS,36996,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2009
186,VCS 1126,Biomass,Jilin Liayuan 50MW Level Biomass Cogeneration Project,China,VCS,18452,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2010
187,VCS 1824,Biomass,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,VCS,55307,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2012
188,VCS 1824,Biomass,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,VCS,112560,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2011
189,VCS 1126,Biomass,Jilin Liayuan 50MW Level Biomass Cogeneration Project,China,VCS,121881,0.35,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2009
190,VCS 1356,Wind,Jiangsu Dongtai Phase II Wind Power Project,China,VCS,62809,0.46,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2017
191,VCS 1651,Manufacturing Industries,AAC Block Manufacturing Using Energy Efficient Technology by JKLCL,India,VCS-SDG,21235,0.6,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2016
192,VCS 1651,Manufacturing Industries,AAC Block Manufacturing Using Energy Efficient Technology by JKLCL,India,VCS-SDG,16926,0.6,Trade,CBL,2020-03-02 00:00:00,0.0,,2020,3,1,2017
193,VCS 1464,Hydro,Alkumru Hydroelectric Power Plant,Turkey,VCS,443627,0.32,Trade,CBL,2020-03-04 00:00:00,0.0,,2020,3,1,2013
194,VCS 1464,Hydro,Alkumru Hydroelectric Power Plant,Turkey,VCS,358374,0.32,Trade,CBL,2020-03-04 00:00:00,0.0,,2020,3,1,2011
195,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,11795,0.53,Trade,CBL,2020-03-04 00:00:00,0.0,,2020,3,1,2018
196,VCS 92,Hydro,300MW Hydropower Project by JHPL,India,VCS,250000,0.36,Trade,CBL,2020-03-06 00:00:00,0.0,,2020,3,1,2011
197,VCS 92,Hydro,300MW Hydropower Project by JHPL,India,VCS,250000,0.37,Trade,CBL,2020-03-06 00:00:00,0.0,,2020,3,1,2011
198,VCS 92,Hydro,300MW Hydropower Project by JHPL,India,VCS,158753,0.39,Trade,CBL,2020-03-06 00:00:00,0.0,,2020,3,1,2013
199,VCS 1735,Solar,Negros Island Solar Power Inc.,Philippines,VCS-SDG,15000,1.65,Trade,CBL,2020-03-06 00:00:00,0.0,,2020,3,1,2017
200,VCS 882,Hydro,"Sichuan Huadian XIXI River Hydro-Electricity Development Co., Ltd. Dilou Hydroelectric Project",China,VCS,10128,0.38,Trade,CBL,2020-03-09 00:00:00,0.0,,2020,3,1,2011
201,VCS 92,Hydro,300MW Hydropower Project by JHPL,India,VCS,130000,0.41,Trade,CBL,2020-03-09 00:00:00,0.0,,2020,3,1,2013
202,VCS 977,REDD,RMDLT Portel - Para REDD Project,Brazil,VCS-CCB,75000,2.0,Trade,CBL,2020-03-09 00:00:00,0.0,,2020,3,1,2014
203,VCS 1001,Wind,Inner mongolia yihewusu phase II wind power project,China,VCS,26792,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2017
204,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,22615,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2019
205,VCS 1001,Wind,Inner mongolia yihewusu phase II wind power project,China,VCS,30000,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2019
206,VCS 1204,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,145987,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2017
207,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,41929,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2017
208,VCS 1204,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,147633,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2018
209,VCS 1200,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,130081,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2018
210,VCS 727,Wind,Cecic hke zhangbei lvnaobao wind power project,China,VCS,25049,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2017
211,VCS 1940,Wind,Cecep Gansu Yumen Changma Daba North Wind Farm Project,China,VCS,8724,0.46,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2017
212,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,58331,0.5,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2019
213,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,6623,0.5,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2018
214,VCS 1844,Solar,80MW Solar By Fermi Solar Farms,India,VCS-SDG,52423,0.55,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2018
215,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,600,6.1,Trade,CBL,2020-03-11 00:00:00,0.0,,2020,3,1,2013
216,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,144000,1.5,Trade,CBL,2020-03-17 00:00:00,0.0,,2020,3,1,2015
217,VCS 468,Wind,Capricorn Ridge 4 Wind Farm,USA,VCS,3000,3.35,Trade,CBL,2020-03-18 00:00:00,0.0,,2020,3,1,2015
218,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,200000,0.46,Trade,CBL,2020-04-16 00:00:00,0.0,,2020,4,2,2019
219,VCS 1734,Solar,Large Scale Grid Connected Solar PV Project in Toujounine,Mauritania,VCS,30000,1.35,Trade,CBL,2020-04-16 00:00:00,1.0,,2020,4,2,2019
220,VCS 1733,Wind,Nouakchott 30 MW Wind Power Plant,Mauritania,VCS,30000,1.35,Trade,CBL,2020-04-16 00:00:00,1.0,,2020,4,2,2019
221,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,800,6.1,Trade,CBL,2020-04-16 00:00:00,0.0,,2020,4,2,2013
222,VCS 977,REDD,RMDLT Portel - Para REDD Project,Brazil,VCS-CCB,28066,2.35,Trade,CBL,2020-04-21 00:00:00,0.0,,2020,4,2,2017
223,VCS 1483,Solar,La Ferme - Bambous Solar Photovaltic Power Plant,Mauritius,VCS,500,3.6,Trade,CBL,2020-04-21 00:00:00,0.0,,2020,4,2,2018
224,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,8019,7.6,Trade,CBL,2020-04-21 00:00:00,1.0,,2020,4,2,2017
225,VCS 562,REDD,The Kasigau Corridor REDD Project - Phase I Rukinga Sanctuary,Kenya,VCS-CCB-SDG,8019,7.6,Trade,CBL,2020-04-21 00:00:00,0.0,,2020,4,2,2017
226,VCS 1903,Wind,VTRM Renewable Energy 2,Brazil,VCS,366408,0.9,Trade,CBL,2020-04-22 00:00:00,0.0,,2020,4,2,2018
227,VCS 1812,Wind,VRTM Renewable Energy,Brazil,VCS,340502,0.9,Trade,CBL,2020-04-22 00:00:00,0.0,,2020,4,2,2018
228,VCS 1812,Wind,VRTM Renewable Energy,Brazil,VCS,235658,0.9,Trade,CBL,2020-04-22 00:00:00,0.0,,2020,4,2,2017
229,VCS 1903,Wind,VTRM Renewable Energy 2,Brazil,VCS,75999,0.9,Trade,CBL,2020-04-22 00:00:00,0.0,,2020,4,2,2017
230,VCS 1812,Wind,VRTM Renewable Energy,Brazil,VCS,5000,0.82,Trade,CBL,2020-04-27 00:00:00,0.0,,2020,4,2,2017
231,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,100,3.1,Trade,CBL,2020-04-27 00:00:00,0.0,,2020,4,2,2014
232,VCS 468,Wind,Capricorn Ridge 4 Wind Farm,USA,VCS,2000,3.35,Trade,CBL,2020-04-28 00:00:00,0.0,,2020,4,2,2015
233,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,204,0.48,Trade,CBL,2020-04-29 00:00:00,0.0,,2020,4,2,2017
234,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,29762,0.48,Trade,CBL,2020-04-29 00:00:00,0.0,,2020,4,2,2018
235,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,204,0.7,Trade,CBL,2020-04-30 00:00:00,0.0,,2020,4,2,2017
236,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,29762,0.7,Trade,CBL,2020-04-30 00:00:00,0.0,,2020,4,2,2018
237,VCS 1946,Wind,Renewable wind power project by Hero Future Energies,India,VCS-SDG,102753,0.71,Trade,CBL,2020-04-30 00:00:00,0.0,,2020,4,2,2019
238,VCS 977,REDD,RMDLT Portel - Para REDD Project,Brazil,VCS-CCB,75000,1.85,Trade,CBL,2020-04-30 00:00:00,0.0,,2020,4,2,2014
239,VCS 977,REDD,RMDLT Portel - Para REDD Project,Brazil,VCS-CCB,6403,1.85,Trade,CBL,2020-04-30 00:00:00,0.0,,2020,4,2,2015
240,VCS 908,Rice cultivation,Rice Husk Thermal Energy Generation Project At Thot Not,Viet Nam,VCS,605,2.1,Trade,CBL,2020-05-01 00:00:00,0.0,,2020,5,2,2014
241,VCS 589,Alternative Energy,Cai Be Rice Husk Thermal Energy Generation Project,Viet Nam,VCS,4395,2.1,Trade,CBL,2020-05-01 00:00:00,0.0,,2020,5,2,2014
242,VCS 612,REDD,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Kenya,VCS-CCB,400,8.1,Trade,CBL,2020-05-01 00:00:00,0.0,,2020,5,2,2016
243,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,500,8.1,Trade,CBL,2020-05-03 00:00:00,0.0,,2020,5,2,2013
244,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,20000,1.9,Trade,CBL,2020-05-07 00:00:00,0.0,,2020,5,2,2018
245,VCS 535,Run of river,78 MW AKOCAK Hydroelectric Power Plant,Turkey,VCS,3307,0.49,Trade,CBL,2020-05-12 00:00:00,0.0,,2020,5,2,2011
246,VCS 535,Run of river,78 MW AKOCAK Hydroelectric Power Plant,Turkey,VCS,21693,0.49,Trade,CBL,2020-05-12 00:00:00,0.0,,2020,5,2,2012
247,VCS 1914,Solar,150MW Solar Project in Karnataka by Avaada Solar,India,VCS-SDG,83319,0.65,Trade,CBL,2020-05-26 00:00:00,0.0,,2020,5,2,2018
248,VCS 1937,Hydro,Song Lo Hydropower Project,Viet Nam,VCS,90700,0.77,Trade,CBL,2020-05-26 00:00:00,0.0,,2020,5,2,2017
249,VCS 2002,Wind,Theparak Wind in Thailand,Thailand,VCS-SDG,5058,0.83,Trade,CBL,2020-05-26 00:00:00,0.0,,2020,5,2,2018
250,VCS 2002,Wind,Theparak Wind in Thailand,Thailand,VCS-SDG,131029,0.83,Trade,CBL,2020-05-26 00:00:00,0.0,,2020,5,2,2019
251,VCS 1851,Solar,Renewable Solar Power Project by ReNew Solar Power Private Limited,India,VCS,572000,0.8,Trade,CBL,2020-05-28 00:00:00,0.0,,2020,5,2,2018
252,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,600,6.1,Trade,CBL,2020-06-02 00:00:00,0.0,,2020,6,2,2013
253,VCS 977,REDD,RMDLT Portel - Para REDD Project,Brazil,VCS-CCB,11191,1.85,Trade,CBL,2020-06-12 00:00:00,0.0,,2020,6,2,2014
254,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,42000,0.55,Trade,CBL,2020-06-15 00:00:00,0.0,,2020,6,2,2019
255,VCS 1789,Solar,Renewable Power Project by Sei Kathiravan Power Private Limited,India,VCS-SDG,76255,0.61,Trade,CBL,2020-06-18 00:00:00,0.0,,2020,6,2,2019
256,VCS 1789,Solar,Renewable Power Project by Sei Kathiravan Power Private Limited,India,VCS-SDG,35477,0.61,Trade,CBL,2020-06-18 00:00:00,0.0,,2020,6,2,2018
257,VCS 1709,Solar,140 MW Solar Photovaltic Project in Rajasthan,India,VCS-SDG,21952,0.71,Trade,CBL,2020-06-19 00:00:00,0.0,,2020,6,2,2020
258,VCS 1709,Solar,140 MW Solar Photovaltic Project in Rajasthan,India,VCS-SDG,281092,0.71,Trade,CBL,2020-06-19 00:00:00,0.0,,2020,6,2,2019
259,VCS 1789,Solar,Renewable Power Project by Sei Kathiravan Power Private Limited,India,VCS-SDG,63864,0.63,Trade,CBL,2020-06-24 00:00:00,0.0,,2020,6,2,2019
260,VCS 1519,Wind,"Satara Wind Power Project in Maharashtra, India",India,VCS,3041,0.7,Trade,CBL,2020-06-25 00:00:00,0.0,,2020,6,2,2019
261,VCS 1770,Solar,Bundled Solar Power Project by Vector Green Energy Private Limited,India,VCS-SDG,1000,0.71,Trade,CBL,2020-06-25 00:00:00,0.0,,2020,6,2,2018
262,VCS 1770,Solar,Bundled Solar Power Project by Vector Green Energy Private Limited,India,VCS-SDG,180711,0.71,Trade,CBL,2020-06-25 00:00:00,0.0,,2020,6,2,2019
263,VCS 1709,Solar,140 MW Solar Photovaltic Project in Rajasthan,India,VCS-SDG,238248,0.8,Trade,CBL,2020-06-26 00:00:00,0.0,,2020,6,2,2018
264,VCS 1851,Solar,Renewable Solar Power Project by ReNew Solar Power Private Limited,India,VCS,134034,0.8,Trade,CBL,2020-06-26 00:00:00,0.0,,2020,6,2,2018
265,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,5000,0.5,Trade,CBL,2020-06-30 00:00:00,0.0,,2020,6,2,2019
266,VCS 1815,Solar,Renewable Solar Power Project by Adani Green Energy Ltd,India,VCS-SDG,908615,0.66,Trade,CBL,2020-06-30 00:00:00,0.0,,2020,6,2,2019
267,VCS 1815,Solar,Renewable Solar Power Project by Adani Green Energy Ltd,India,VCS-SDG,485479,0.66,Trade,CBL,2020-06-30 00:00:00,0.0,,2020,6,2,2018
268,VCS 1413,Solar,Grid Interactive Solar Photovaltic Power Project in Gujarat,India,VCS,36927,0.51,Trade,CBL,2020-07-06 00:00:00,0.0,,2020,7,3,2016
269,VCS 1204,Wind,Guohua Wulate Zhongqi Phase II Wind Farm Project,China,VCS,1800,0.43,Trade,CBL,2020-07-08 00:00:00,0.0,,2020,7,3,2014
270,VCS 1791,Solar,Pavagada Solar Renewable Power Project by Greenko Group,India,VCS-SDG,117782,0.63,Trade,CBL,2020-07-14 00:00:00,0.0,,2020,7,3,2019
271,VCS 737,ARR,"TIST Program in Kenya, VCS 005",Kenya,VCS-CCB,400,9.1,Trade,CBL,2020-07-17 00:00:00,0.0,,2020,7,3,2016
272,VCS 982,Natural Gas,"Combined Cycle Natural Gas Based Grid Connected Power Plant at Jegurupadu, India",India,VCS,194885,0.25,Trade,CBL,2020-07-20 00:00:00,0.0,,2020,7,3,2010
273,VCS 1002,Natural Gas,"Natural Gas Based Grid Connected Power Project at Peddapuram, A.P. By Gautami Power Limited",India,VCS,684823,0.25,Trade,CBL,2020-07-20 00:00:00,0.0,,2020,7,3,2011
274,VCS 1002,Natural Gas,"Natural Gas Based Grid Connected Power Project at Peddapuram, A.P. By Gautami Power Limited",India,VCS,663,0.25,Trade,CBL,2020-07-20 00:00:00,0.0,,2020,7,3,2009
275,VCS 1002,Natural Gas,"Natural Gas Based Grid Connected Power Project at Peddapuram, A.P. By Gautami Power Limited",India,VCS,87701,0.25,Trade,CBL,2020-07-20 00:00:00,0.0,,2020,7,3,2010
276,VCS 612,REDD,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Kenya,VCS-CCB,400,7.6,Trade,CBL,2020-07-23 00:00:00,0.0,,2020,7,3,2015
277,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,200000,0.44,Trade,CBL,2020-07-24 00:00:00,0.0,,2020,7,3,2018
278,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,200000,0.45,Trade,CBL,2020-07-24 00:00:00,0.0,,2020,7,3,2018
279,VCS 982,Natural Gas,"Combined Cycle Natural Gas Based Grid Connected Power Plant at Jegurupadu, India",India,VCS,1004,0.24,Trade,CBL,2020-07-27 00:00:00,0.0,,2020,7,3,2010
280,VCS 1546,Wind,Usak Wind Power Plant,Turkey,VCS,50000,0.4,Trade,CBL,2020-07-27 00:00:00,0.0,,2020,7,3,2015
281,VCS 1413,Solar,Grid Interactive Solar Photovaltic Power Project in Gujarat,India,VCS,32371,0.51,Trade,CBL,2020-07-29 00:00:00,0.0,,2020,7,3,2019
282,VCS 1413,Solar,Grid Interactive Solar Photovaltic Power Project in Gujarat,India,VCS,39024,0.51,Trade,CBL,2020-07-29 00:00:00,0.0,,2020,7,3,2017
283,VCS 1413,Solar,Grid Interactive Solar Photovaltic Power Project in Gujarat,India,VCS,38799,0.51,Trade,CBL,2020-07-29 00:00:00,0.0,,2020,7,3,2018
284,VCS 1535,Thermal Energy,Biomass/Biogas based heat and power generation at Everest Starch,India,VCS,156,0.35,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2014
285,VCS 786,Natural Gas,Hyundai Steel Waste Energy Cogeneration Project,South Korea,VCS,43394,0.4,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2011
286,VCS 808,Cookstoves,VPA 49 Improved Kitchen Regimes: Kaliro Safe Water Project,Uganda,VCS,15974,0.45,Trade,CBL,2020-07-31 00:00:00,1.0,,2020,7,3,2012
287,VCS 535,Run of river,78 MW AKOCAK Hydroelectric Power Plant,Turkey,VCS,25210,0.49,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2012
288,VCS 1360,REDD,Forest Management to Reduce Deforestation and Degradation in Shipibo Conibo and Cacataibo Indigenous Communities of Ucayali Region,Peru,VCS-CCB,45000,1.1,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2011
289,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,50000,3.1,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2016
290,VCS 1622,REDD,REDD+ Project for Caribbean Guatemala: The Conservation Coast,Guatemala,VCS-CCB,30000,3.8,Trade,CBL,2020-07-31 00:00:00,0.0,,2020,7,3,2018
291,VCS 780,Wind,Dempsey Ridge Wind Project,USA,VCS,974,3.75,Trade,CBL,2020-08-06 00:00:00,0.0,,2020,8,3,2018
292,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,140846,0.7,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2018
293,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,343762,0.7,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2017
294,VCS 1582,Wind,Wind Grouped Project by Hero Future Energies Private Limited,India,VCS-SDG,21180,0.71,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2016
295,VCS 1582,Wind,Wind Grouped Project by Hero Future Energies Private Limited,India,VCS-SDG,22317,0.71,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2017
296,VCS 1805,Solar,Solar Energy Project(s) by SB Energy Private Limited,India,VCS,83433,0.71,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2018
297,VCS 1812,Wind,VRTM Renewable Energy,Brazil,VCS,188446,1.1,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2017
298,VCS 1903,Wind,VTRM Renewable Energy 2,Brazil,VCS,40058,1.1,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2019
299,VCS 1483,Solar,La Ferme - Bambous Solar Photovaltic Power Plant,Mauritius,VCS,880,3.5,Trade,CBL,2020-08-11 00:00:00,0.0,,2020,8,3,2018
300,VCS 1190,Wind,Wind Power Project in Gujarat,India,VCS,5000,0.56,Trade,CBL,2020-08-13 00:00:00,0.0,,2020,8,3,2017
301,VCS 824,ARR,"TIST Program in Uganda, VCS 001",Uganda,VCS-CCB,22600,9.1,Trade,CBL,2020-08-18 00:00:00,1.0,,2020,8,3,2014
302,VCS 717,Wind,Cecic HKC Gansu Changma Wind Power Project,China,VCS,200,0.5,Trade,CBL,2020-08-25 00:00:00,0.0,,2020,8,3,2019
303,VCS 1126,Biomass,Jilin Liayuan 50MW Level Biomass Cogeneration Project,China,VCS,2500,0.55,Trade,CBL,2020-08-25 00:00:00,0.0,,2020,8,3,2017
304,VCS 1915,Wind,Ombepo Wind,Namibia,VCS,1500,3.85,Trade,CBL,2020-08-25 00:00:00,0.0,,2020,8,3,2017
305,VCS 1483,Solar,La Ferme - Bambous Solar Photovaltic Power Plant,Mauritius,VCS,1500,3.95,Trade,CBL,2020-08-25 00:00:00,0.0,,2020,8,3,2014
306,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,500,9.0,Trade,CBL,2020-08-27 00:00:00,0.0,,2020,8,3,2013
307,VCS 2059,Solar,Renewable Solar Power Project by Mahindra Renewables Private Limited,India,VCS-SDG,23196,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2018
308,VCS 2033,Hydro,3.5 MW Small Hydro Project in Himachal Pradesh,India,VCS-SDG,6335,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2018
309,VCS 2033,Hydro,3.5 MW Small Hydro Project in Himachal Pradesh,India,VCS-SDG,10541,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2019
310,VCS 1976,Solar,Renwable Solar Power Project By Shapoorji Pallonji,India,VCS-SDG,178156,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2018
311,VCS 2059,Solar,Renewable Solar Power Project by Mahindra Renewables Private Limited,India,VCS-SDG,203048,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2019
312,VCS 1976,Solar,Renwable Solar Power Project By Shapoorji Pallonji,India,VCS-SDG,175849,0.71,Trade,CBL,2020-08-31 00:00:00,0.0,,2020,8,3,2019
